incident_id,city,road_name,vehicle_type,accident_type,severity,weather_condition,road_condition,cause,driver_age,driver_gender,injury_count,damage_cost_php,latitude,longitude,datetime,hour,day_of_week,month_name,is_weekend,age_group
MMTI-2025-0390,Quezon City,C5,Jeepney,Side-swipe,Minor,Clear,Slippery,Mechanical Failure,38,Female,1,38500,14.55533,120.96383,2025-06-20 14:56:00,2 PM,Friday,June,False,26-40
MMTI-2025-0391,Mandaluyong,Commonwealth Ave,Car,Side-swipe,Minor,Clear,Unknown,Distracted Driving,31,Male,4,42500,14.55421,121.088656,2025-08-14 21:07:00,9 PM,Thursday,August,False,26-40
MMTI-2025-0392,Pasay,C5,Bus,Pedestrian,Fatal,Clear,Unknown,Overspeeding,26,Male,3,88000,14.510091,120.97672,2025-05-26 18:15:00,6 PM,Monday,May,False,26-40
MMTI-2025-0393,Pasay,Katipunan Ave,Jeepney,Hit and Run,Unknown,Storm,Slippery,Traffic Violation,,Female,0,99000,14.634174,121.006697,2025-02-14 13:25:00,1 PM,Friday,February,False,Unknown
MMTI-2025-0394,Makati,Aurora Blvd,Motorcycle,Hit and Run,Fatal,Rain,Unknown,Unknown,32,Female,1,80500,14.551611,120.97269,2025-08-27 18:08:00,6 PM,Wednesday,August,False,26-40
MMTI-2025-0395,Marikina,Ortigas Ave,Truck,Hit and Run,Minor,Clear,Unknown,Distracted Driving,40,Female,3,23500,14.556451,120.969723,2025-04-04 22:58:00,10 PM,Friday,April,False,26-40
MMTI-2025-0396,Taguig,Taft Ave,Taxi,Collision,Fatal,Clear,Dry,Reckless Driving,52,Female,3,77500,14.582688,121.024175,2025-10-22 04:32:00,4 AM,Wednesday,October,False,41-60
MMTI-2025-0397,Navotas,C5,Bus,Rear-end,Unknown,Cloudy,Unknown,Traffic Violation,52,Female,1,86500,14.633921,121.047873,2025-10-08 05:30:00,5 AM,Wednesday,October,False,41-60
MMTI-2025-0398,Pateros,C5,Jeepney,Pedestrian,Unknown,Storm,Unknown,Distracted Driving,,Female,1,41000,14.691177,120.913922,2025-12-31 18:53:00,6 PM,Wednesday,December,False,Unknown
MMTI-2025-0399,Pasig,Taft Ave,Bus,Hit and Run,Minor,Clear,Wet,Drunk Driving,55,Male,1,86500,14.529843,121.006251,2025-02-25 21:52:00,9 PM,Tuesday,February,False,41-60
MMTI-2025-0400,Valenzuela,Quezon Ave,Car,Side-swipe,Fatal,Clear,Slippery,Unknown,63,Male,0,76500,14.501624,121.097284,2025-07-19 19:36:00,7 PM,Saturday,July,True,Senior
MMTI-2025-0401,San Juan,EDSA,Bus,Pedestrian,Minor,Clear,Unknown,Traffic Violation,25,Male,0,32000,14.586343,121.018033,2025-07-26 04:54:00,4 AM,Saturday,July,True,18-25
MMTI-2025-0402,Navotas,Taft Ave,Truck,Hit and Run,Unknown,Rain,Wet,Unknown,26,Female,4,51000,14.668666,120.972058,2025-11-17 10:45:00,10 AM,Monday,November,False,26-40
MMTI-2025-0403,Pasig,Commonwealth Ave,Motorcycle,Collision,Minor,Rain,Unknown,Unknown,26,Male,1,84000,14.661188,121.072031,2025-08-02 04:18:00,4 AM,Saturday,August,True,26-40
MMTI-2025-0404,Malabon,Katipunan Ave,Car,Hit and Run,Unknown,Cloudy,Unknown,Unknown,42,Male,1,25500,14.584954,120.901486,2025-12-23 19:59:00,7 PM,Tuesday,December,False,41-60
MMTI-2025-0405,Manila,Roxas Blvd,Truck,Pedestrian,Unknown,Storm,Dry,Overspeeding,54,Female,0,49000,14.522633,120.996307,2025-09-13 23:15:00,11 PM,Saturday,September,True,41-60
MMTI-2025-0406,Manila,Roxas Blvd,Truck,Pedestrian,Minor,Clear,Unknown,Distracted Driving,33,Female,0,96500,14.632747,121.033743,2025-12-20 02:09:00,2 AM,Saturday,December,True,26-40
MMTI-2025-0407,Makati,Roxas Blvd,Jeepney,Collision,Fatal,Clear,Dry,Unknown,47,Female,4,95500,14.566303,120.970583,2025-12-17 20:34:00,8 PM,Wednesday,December,False,41-60
MMTI-2025-0408,Quezon City,Katipunan Ave,UV Express,Side-swipe,Unknown,Storm,Dry,Unknown,55,Female,4,8500,14.631264,120.958351,2025-05-31 09:10:00,9 AM,Saturday,May,True,41-60
MMTI-2025-0409,Pateros,C5,Car,Pedestrian,Minor,Storm,Slippery,Drunk Driving,57,Male,2,34500,14.502841,120.92231,2025-11-16 00:18:00,12 AM,Sunday,November,True,41-60
MMTI-2025-0410,Pasig,Aurora Blvd,Bus,Rear-end,Fatal,Rain,Wet,Unknown,29,Male,2,12500,14.693469,121.019109,2025-03-31 18:47:00,6 PM,Monday,March,False,26-40
MMTI-2025-0411,Malabon,Taft Ave,Car,Hit and Run,Major,Rain,Unknown,Traffic Violation,21,Male,0,8500,14.53352,120.979749,2025-03-20 15:48:00,3 PM,Thursday,March,False,18-25
MMTI-2025-0412,Quezon City,Quezon Ave,Truck,Hit and Run,Unknown,Storm,Wet,Unknown,18,Male,3,50500,14.635699,121.092353,2025-06-04 15:47:00,3 PM,Wednesday,June,False,18-25
MMTI-2025-0413,Quezon City,Ortigas Ave,Taxi,Hit and Run,Unknown,Rain,Slippery,Traffic Violation,35,Male,0,34500,14.630869,120.978231,2025-12-16 01:06:00,1 AM,Tuesday,December,False,26-40
MMTI-2025-0414,Makati,Quezon Ave,Jeepney,Side-swipe,Major,Storm,Unknown,Overspeeding,61,Male,0,3500,14.58225,121.005053,2025-12-12 23:15:00,11 PM,Friday,December,False,Senior
MMTI-2025-0415,Caloocan,Roxas Blvd,Bus,Rear-end,Minor,Clear,Unknown,Distracted Driving,21,Female,4,83500,14.524358,121.091559,2025-12-17 14:22:00,2 PM,Wednesday,December,False,18-25
MMTI-2025-0416,Navotas,Katipunan Ave,Taxi,Rear-end,Minor,Rain,Wet,Reckless Driving,36,Female,0,11500,14.627756,121.084539,2025-02-14 19:08:00,7 PM,Friday,February,False,26-40
MMTI-2025-0417,Marikina,Roxas Blvd,Car,Collision,Fatal,Clear,Unknown,Unknown,39,Male,2,35500,14.535586,120.91388,2025-05-22 13:44:00,1 PM,Thursday,May,False,26-40
MMTI-2025-0418,Pasay,Aurora Blvd,Motorcycle,Rear-end,Unknown,Cloudy,Wet,Distracted Driving,46,Male,0,6000,14.514584,121.014269,2025-04-13 19:25:00,7 PM,Sunday,April,True,41-60
MMTI-2025-0419,Pateros,Commonwealth Ave,UV Express,Collision,Minor,Rain,Unknown,Reckless Driving,27,Male,3,75500,14.500741,121.041521,2025-05-09 14:01:00,2 PM,Friday,May,False,26-40
MMTI-2025-0420,Navotas,C5,Jeepney,Rear-end,Minor,Cloudy,Unknown,Distracted Driving,54,Male,2,89000,14.560566,120.911039,2025-09-09 15:27:00,3 PM,Tuesday,September,False,41-60
MMTI-2025-0421,Quezon City,Ortigas Ave,Motorcycle,Hit and Run,Fatal,Rain,Wet,Drunk Driving,53,Male,3,86500,14.538201,121.039176,2025-11-28 02:23:00,2 AM,Friday,November,False,41-60
MMTI-2025-0422,Las Piñas,Aurora Blvd,Motorcycle,Hit and Run,Major,Rain,Dry,Mechanical Failure,19,Female,3,51500,14.512599,121.00811,2025-02-24 20:44:00,8 PM,Monday,February,False,18-25
MMTI-2025-0423,Valenzuela,EDSA,Motorcycle,Side-swipe,Minor,Storm,Dry,Unknown,25,Female,0,87000,14.604624,121.088018,2025-06-07 15:34:00,3 PM,Saturday,June,True,18-25
MMTI-2025-0424,Makati,Quezon Ave,Motorcycle,Collision,Major,Cloudy,Dry,Unknown,57,Male,1,91500,14.629757,120.902873,2025-10-02 04:47:00,4 AM,Thursday,October,False,41-60
MMTI-2025-0425,San Juan,C5,Truck,Pedestrian,Major,Clear,Dry,Distracted Driving,25,Female,4,80500,14.544115,121.060891,2025-11-20 01:57:00,1 AM,Thursday,November,False,18-25
MMTI-2025-0426,Navotas,Ortigas Ave,Motorcycle,Pedestrian,Unknown,Rain,Slippery,Mechanical Failure,66,Male,4,24000,14.567101,120.924149,2025-08-07 10:51:00,10 AM,Thursday,August,False,Senior
MMTI-2025-0427,Las Piñas,España Blvd,Car,Hit and Run,Major,Clear,Dry,Drunk Driving,24,Female,1,4000,14.675925,120.916145,2025-03-14 13:10:00,1 PM,Friday,March,False,18-25
MMTI-2025-0428,Makati,Katipunan Ave,Bus,Hit and Run,Unknown,Rain,Wet,Mechanical Failure,27,Male,4,59500,14.582406,121.087618,2025-01-04 05:59:00,5 AM,Saturday,January,True,26-40
MMTI-2025-0429,Pasig,Commonwealth Ave,UV Express,Hit and Run,Unknown,Clear,Slippery,Traffic Violation,44,Male,4,32000,14.538381,121.097321,2025-11-09 22:02:00,10 PM,Sunday,November,True,41-60
MMTI-2025-0430,Quezon City,España Blvd,Car,Hit and Run,Major,Storm,Dry,Mechanical Failure,25,Female,0,62500,14.599503,120.931952,2025-02-18 19:23:00,7 PM,Tuesday,February,False,18-25
MMTI-2025-0431,Las Piñas,Roxas Blvd,Car,Hit and Run,Fatal,Storm,Unknown,Unknown,20,Male,0,8500,14.684972,120.935178,2025-01-23 01:41:00,1 AM,Thursday,January,False,18-25
MMTI-2025-0432,Taguig,C5,Car,Hit and Run,Unknown,Clear,Slippery,Unknown,30,Male,1,16000,14.565226,120.919613,2025-01-15 15:32:00,3 PM,Wednesday,January,False,26-40
MMTI-2025-0433,Caloocan,C5,Truck,Pedestrian,Unknown,Clear,Unknown,Drunk Driving,31,Female,1,51500,14.574697,120.991548,2025-07-31 06:24:00,6 AM,Thursday,July,False,26-40
MMTI-2025-0434,Mandaluyong,Quezon Ave,Bus,Rear-end,Minor,Rain,Unknown,Overspeeding,35,Female,0,61500,14.591716,120.93424,2025-04-10 20:22:00,8 PM,Thursday,April,False,26-40
MMTI-2025-0435,San Juan,Katipunan Ave,Car,Pedestrian,Major,Clear,Unknown,Mechanical Failure,23,Female,4,64500,14.67244,120.943289,2025-06-25 07:56:00,7 AM,Wednesday,June,False,18-25
MMTI-2025-0436,Manila,Taft Ave,UV Express,Rear-end,Major,Storm,Unknown,Mechanical Failure,55,Female,4,2500,14.583554,120.908845,2025-08-31 14:17:00,2 PM,Sunday,August,True,41-60
MMTI-2025-0437,Manila,EDSA,Truck,Pedestrian,Unknown,Cloudy,Dry,Unknown,49,Female,0,73000,14.650616,121.038632,2025-08-29 23:49:00,11 PM,Friday,August,False,41-60
MMTI-2025-0438,Las Piñas,Roxas Blvd,Car,Collision,Minor,Cloudy,Slippery,Drunk Driving,63,Female,4,97500,14.616732,121.095284,2025-07-28 06:08:00,6 AM,Monday,July,False,Senior
MMTI-2025-0439,Navotas,Commonwealth Ave,Taxi,Side-swipe,Unknown,Rain,Dry,Distracted Driving,42,Male,4,6000,14.559318,121.050578,2025-08-26 04:55:00,4 AM,Tuesday,August,False,41-60
MMTI-2025-0440,Makati,Quezon Ave,Taxi,Collision,Unknown,Storm,Dry,Traffic Violation,21,Male,3,48500,14.593071,120.908175,2025-12-24 19:34:00,7 PM,Wednesday,December,False,18-25
MMTI-2025-0441,Quezon City,C5,Jeepney,Rear-end,Major,Storm,Wet,Distracted Driving,59,Female,0,98000,14.616024,121.091821,2025-07-07 05:41:00,5 AM,Monday,July,False,41-60
MMTI-2025-0442,Caloocan,Ortigas Ave,Bus,Side-swipe,Unknown,Rain,Unknown,Reckless Driving,21,Male,2,46000,14.590482,121.00029,2025-04-18 23:48:00,11 PM,Friday,April,False,18-25
MMTI-2025-0443,Quezon City,España Blvd,Bus,Hit and Run,Unknown,Storm,Dry,Mechanical Failure,47,Male,0,52000,14.679589,120.957675,2025-03-04 15:45:00,3 PM,Tuesday,March,False,41-60
MMTI-2025-0444,Mandaluyong,C5,UV Express,Rear-end,Unknown,Rain,Wet,Overspeeding,36,Female,0,71000,14.686344,120.994781,2025-02-09 03:10:00,3 AM,Sunday,February,True,26-40
MMTI-2025-0445,Manila,Roxas Blvd,Car,Collision,Minor,Rain,Unknown,Traffic Violation,44,Male,0,84500,14.657365,120.99723,2025-08-04 14:47:00,2 PM,Monday,August,False,41-60
MMTI-2025-0446,Quezon City,Aurora Blvd,Truck,Side-swipe,Unknown,Rain,Slippery,Drunk Driving,68,Male,1,63500,14.57438,120.957629,2025-12-07 22:33:00,10 PM,Sunday,December,True,Senior
MMTI-2025-0447,San Juan,Aurora Blvd,Car,Pedestrian,Major,Rain,Unknown,Reckless Driving,29,Female,0,90500,14.680942,121.058891,2025-01-25 04:22:00,4 AM,Saturday,January,True,26-40
MMTI-2025-0448,Quezon City,Ortigas Ave,Jeepney,Rear-end,Unknown,Storm,Slippery,Drunk Driving,31,Male,0,42500,14.695605,120.929589,2025-03-24 07:07:00,7 AM,Monday,March,False,26-40
MMTI-2025-0449,Quezon City,Roxas Blvd,Motorcycle,Collision,Unknown,Cloudy,Wet,Unknown,38,Female,0,96500,14.609229,121.001482,2025-08-18 17:10:00,5 PM,Monday,August,False,26-40
MMTI-2025-0450,Pateros,Roxas Blvd,Taxi,Pedestrian,Major,Clear,Unknown,Traffic Violation,62,Male,0,63000,14.680035,120.927885,2025-11-28 22:18:00,10 PM,Friday,November,False,Senior
MMTI-2025-0451,Manila,Taft Ave,Jeepney,Rear-end,Unknown,Storm,Dry,Traffic Violation,21,Female,4,69000,14.544429,121.087133,2025-10-10 03:19:00,3 AM,Friday,October,False,18-25
MMTI-2025-0452,Makati,España Blvd,Taxi,Hit and Run,Minor,Clear,Unknown,Mechanical Failure,49,Male,4,79000,14.602311,120.91121,2025-05-23 06:01:00,6 AM,Friday,May,False,41-60
MMTI-2025-0453,Pasig,Taft Ave,Bus,Hit and Run,Fatal,Clear,Slippery,Traffic Violation,40,Male,3,73500,14.51752,121.045571,2025-12-08 11:25:00,11 AM,Monday,December,False,26-40
MMTI-2025-0454,Valenzuela,Roxas Blvd,Car,Hit and Run,Unknown,Rain,Unknown,Distracted Driving,27,Female,2,62500,14.697676,121.00506,2025-08-16 23:26:00,11 PM,Saturday,August,True,26-40
MMTI-2025-0455,Makati,Taft Ave,Motorcycle,Collision,Unknown,Rain,Slippery,Unknown,29,Female,0,74500,14.651049,120.927385,2025-06-21 02:59:00,2 AM,Saturday,June,True,26-40
MMTI-2025-0456,Quezon City,Aurora Blvd,Motorcycle,Side-swipe,Unknown,Storm,Unknown,Unknown,32,Male,0,21500,14.552535,121.091205,2025-04-06 12:18:00,12 PM,Sunday,April,True,26-40
MMTI-2025-0457,San Juan,Taft Ave,Car,Hit and Run,Major,Clear,Dry,Reckless Driving,49,Male,4,97000,14.572352,120.996097,2025-11-22 15:07:00,3 PM,Saturday,November,True,41-60
MMTI-2025-0458,Pateros,C5,Bus,Pedestrian,Unknown,Clear,Slippery,Drunk Driving,55,Male,1,42500,14.592209,121.038657,2025-08-12 08:40:00,8 AM,Tuesday,August,False,41-60
MMTI-2025-0459,Mandaluyong,Ortigas Ave,Truck,Side-swipe,Minor,Storm,Slippery,Distracted Driving,50,Female,0,25000,14.652938,121.019752,2025-07-02 05:03:00,5 AM,Wednesday,July,False,41-60
MMTI-2025-0460,Marikina,Roxas Blvd,Bus,Side-swipe,Minor,Clear,Unknown,Traffic Violation,,Female,0,19500,14.603634,120.974603,2025-03-27 17:20:00,5 PM,Thursday,March,False,Unknown
MMTI-2025-0461,Pasay,C5,Car,Rear-end,Unknown,Rain,Wet,Distracted Driving,44,Female,0,16500,14.663769,121.084682,2025-09-06 13:21:00,1 PM,Saturday,September,True,41-60
MMTI-2025-0462,Las Piñas,Commonwealth Ave,Taxi,Hit and Run,Unknown,Clear,Slippery,Drunk Driving,63,Male,0,97000,14.662915,120.944472,2025-09-03 11:19:00,11 AM,Wednesday,September,False,Senior
MMTI-2025-0463,Caloocan,Roxas Blvd,Car,Rear-end,Major,Clear,Unknown,Distracted Driving,22,Male,3,98500,14.586249,120.93927,2025-12-22 04:44:00,4 AM,Monday,December,False,18-25
MMTI-2025-0464,Makati,EDSA,Truck,Collision,Fatal,Clear,Dry,Reckless Driving,60,Male,0,17500,14.68402,120.94108,2025-01-17 21:32:00,9 PM,Friday,January,False,41-60
MMTI-2025-0465,Las Piñas,EDSA,Motorcycle,Rear-end,Fatal,Clear,Slippery,Traffic Violation,28,Female,4,74500,14.513667,121.063917,2025-04-13 05:42:00,5 AM,Sunday,April,True,26-40
MMTI-2025-0466,Parañaque,Roxas Blvd,Car,Pedestrian,Minor,Rain,Dry,Mechanical Failure,50,Female,2,91000,14.617876,120.987933,2025-01-08 16:13:00,4 PM,Wednesday,January,False,41-60
MMTI-2025-0467,Las Piñas,Taft Ave,Truck,Rear-end,Unknown,Rain,Unknown,Distracted Driving,66,Male,0,61500,14.522063,120.927182,2025-02-24 05:53:00,5 AM,Monday,February,False,Senior
MMTI-2025-0468,Quezon City,EDSA,Motorcycle,Side-swipe,Unknown,Clear,Unknown,Reckless Driving,47,Male,0,58500,14.545175,120.981456,2025-07-04 22:18:00,10 PM,Friday,July,False,41-60
MMTI-2025-0469,Makati,Aurora Blvd,UV Express,Side-swipe,Major,Clear,Unknown,Distracted Driving,43,Female,4,86000,14.635304,120.923844,2025-08-08 06:54:00,6 AM,Friday,August,False,41-60
MMTI-2025-0470,Makati,C5,UV Express,Rear-end,Minor,Storm,Wet,Traffic Violation,30,Female,0,31500,14.667622,121.04504,2025-07-22 12:44:00,12 PM,Tuesday,July,False,26-40
MMTI-2025-0471,Makati,Katipunan Ave,Bus,Hit and Run,Fatal,Cloudy,Unknown,Unknown,49,Male,1,,14.590927,120.924438,2025-05-23 22:49:00,10 PM,Friday,May,False,41-60
MMTI-2025-0472,Pasig,EDSA,Motorcycle,Collision,Minor,Cloudy,Dry,Drunk Driving,42,Male,1,40500,14.624393,120.919267,2025-09-08 15:14:00,3 PM,Monday,September,False,41-60
MMTI-2025-0473,Manila,Aurora Blvd,Taxi,Hit and Run,Major,Storm,Unknown,Unknown,50,Male,4,45500,14.661896,121.008106,2025-02-09 21:48:00,9 PM,Sunday,February,True,41-60
MMTI-2025-0474,Taguig,Taft Ave,Truck,Side-swipe,Unknown,Cloudy,Unknown,Overspeeding,20,Female,4,86000,14.672072,120.960609,2025-01-10 01:27:00,1 AM,Friday,January,False,18-25
MMTI-2025-0475,Malabon,Commonwealth Ave,Bus,Hit and Run,Unknown,Clear,Unknown,Unknown,60,Female,3,73500,14.67087,121.001337,2025-12-28 05:31:00,5 AM,Sunday,December,True,41-60
MMTI-2025-0476,Makati,Taft Ave,Jeepney,Side-swipe,Fatal,Storm,Dry,Overspeeding,55,Male,1,48500,14.569775,121.048411,2025-07-20 08:31:00,8 AM,Sunday,July,True,41-60
MMTI-2025-0477,Navotas,C5,Truck,Side-swipe,Fatal,Cloudy,Slippery,Overspeeding,60,Female,1,32000,14.629617,121.018506,2025-01-14 20:21:00,8 PM,Tuesday,January,False,41-60
MMTI-2025-0478,San Juan,C5,Bus,Rear-end,Minor,Clear,Slippery,Overspeeding,47,Female,4,67500,14.680282,120.953324,2025-12-19 02:55:00,2 AM,Friday,December,False,41-60
MMTI-2025-0479,Manila,Ortigas Ave,Truck,Pedestrian,Unknown,Storm,Unknown,Distracted Driving,69,Female,0,90000,14.635022,120.967193,2025-12-23 15:37:00,3 PM,Tuesday,December,False,Senior
MMTI-2025-0480,Pasay,Katipunan Ave,Bus,Side-swipe,Unknown,Rain,Unknown,Distracted Driving,52,Female,2,35500,14.509506,121.099246,2025-09-15 21:21:00,9 PM,Monday,September,False,41-60
MMTI-2025-0481,Makati,Katipunan Ave,Motorcycle,Pedestrian,Fatal,Storm,Dry,Unknown,45,Female,2,11500,14.630307,120.960369,2025-07-25 07:39:00,7 AM,Friday,July,False,41-60
MMTI-2025-0482,Quezon City,Ortigas Ave,Car,Hit and Run,Unknown,Storm,Unknown,Unknown,60,Female,0,82000,14.640666,121.072542,2025-06-03 13:42:00,1 PM,Tuesday,June,False,41-60
MMTI-2025-0483,Valenzuela,Roxas Blvd,UV Express,Pedestrian,Unknown,Cloudy,Unknown,Overspeeding,51,Female,2,61000,14.529549,120.930095,2025-10-23 15:13:00,3 PM,Thursday,October,False,41-60
MMTI-2025-0484,Malabon,Taft Ave,Bus,Collision,Major,Cloudy,Slippery,Reckless Driving,59,Female,2,89500,14.620246,120.981173,2025-12-17 09:54:00,9 AM,Wednesday,December,False,41-60
MMTI-2025-0485,Manila,Quezon Ave,Taxi,Side-swipe,Unknown,Cloudy,Unknown,Unknown,45,Male,1,22000,14.554542,120.905828,2025-02-28 04:12:00,4 AM,Friday,February,False,41-60
MMTI-2025-0486,Pasay,EDSA,UV Express,Hit and Run,Minor,Clear,Dry,Traffic Violation,56,Male,0,54000,14.679355,121.034334,2025-05-23 21:35:00,9 PM,Friday,May,False,41-60
MMTI-2025-0487,Pasig,Quezon Ave,Motorcycle,Pedestrian,Unknown,Clear,Unknown,Reckless Driving,49,Male,1,78500,14.524455,121.061337,2025-02-16 12:53:00,12 PM,Sunday,February,True,41-60
MMTI-2025-0488,Navotas,Quezon Ave,Truck,Rear-end,Major,Clear,Wet,Mechanical Failure,35,Female,3,34500,14.67258,120.911185,2025-06-18 18:47:00,6 PM,Wednesday,June,False,26-40
MMTI-2025-0489,Taguig,Ortigas Ave,Jeepney,Hit and Run,Unknown,Rain,Wet,Reckless Driving,68,Female,2,62500,14.643134,121.064273,2025-10-01 11:44:00,11 AM,Wednesday,October,False,Senior
MMTI-2025-0490,Pasig,EDSA,Taxi,Collision,Major,Storm,Unknown,Unknown,37,Male,0,17500,14.606982,120.947276,2025-01-11 20:57:00,8 PM,Saturday,January,True,26-40
MMTI-2025-0491,Navotas,Roxas Blvd,Bus,Collision,Major,Storm,Wet,Drunk Driving,46,Male,0,54000,14.657863,120.954807,2025-08-15 12:00:00,12 PM,Friday,August,False,41-60
MMTI-2025-0492,Malabon,Ortigas Ave,UV Express,Hit and Run,Minor,Rain,Slippery,Distracted Driving,40,Female,4,95000,14.662686,121.047557,2025-02-11 15:30:00,3 PM,Tuesday,February,False,26-40
MMTI-2025-0493,Quezon City,Commonwealth Ave,UV Express,Hit and Run,Major,Clear,Unknown,Mechanical Failure,58,Male,2,75500,14.516446,120.931564,2025-08-21 22:01:00,10 PM,Thursday,August,False,41-60
MMTI-2025-0494,Pasig,Katipunan Ave,UV Express,Hit and Run,Fatal,Cloudy,Unknown,Drunk Driving,34,Female,0,77500,14.665354,121.059906,2025-09-22 22:49:00,10 PM,Monday,September,False,26-40
MMTI-2025-0495,Las Piñas,Commonwealth Ave,Truck,Hit and Run,Unknown,Rain,Dry,Overspeeding,53,Female,0,61000,14.539653,121.040252,2025-04-12 02:26:00,2 AM,Saturday,April,True,41-60
MMTI-2025-0496,Pasig,Taft Ave,Jeepney,Side-swipe,Major,Clear,Slippery,Drunk Driving,54,Male,0,93500,14.605168,121.054672,2025-03-28 01:25:00,1 AM,Friday,March,False,41-60
MMTI-2025-0497,Taguig,Quezon Ave,UV Express,Rear-end,Major,Storm,Slippery,Unknown,42,Female,3,28000,14.620017,121.099041,2025-08-21 21:31:00,9 PM,Thursday,August,False,41-60
MMTI-2025-0498,Parañaque,Taft Ave,Car,Hit and Run,Major,Clear,Slippery,Reckless Driving,33,Female,1,49000,14.616581,121.029447,2025-05-25 23:43:00,11 PM,Sunday,May,True,26-40
MMTI-2025-0499,Pasig,Ortigas Ave,UV Express,Hit and Run,Major,Rain,Unknown,Unknown,65,Male,0,14000,14.6114,120.910423,2025-02-13 00:30:00,12 AM,Thursday,February,False,Senior
MMTI-2025-0500,Las Piñas,Katipunan Ave,UV Express,Pedestrian,Minor,Clear,Slippery,Unknown,37,Female,0,49000,14.526448,121.078445,2025-05-01 15:58:00,3 PM,Thursday,May,False,26-40
MMTI-2025-0501,Mandaluyong,Commonwealth Ave,Jeepney,Hit and Run,Fatal,Cloudy,Wet,Distracted Driving,38,Female,1,35000,14.523368,120.908832,2025-01-22 18:11:00,6 PM,Wednesday,January,False,26-40
MMTI-2025-0502,Mandaluyong,Ortigas Ave,Truck,Side-swipe,Fatal,Clear,Slippery,Traffic Violation,45,Female,2,96000,14.698913,121.052735,2025-03-07 15:55:00,3 PM,Friday,March,False,41-60
MMTI-2025-0503,Valenzuela,EDSA,Car,Rear-end,Minor,Rain,Wet,Overspeeding,48,Male,1,92000,14.593427,120.923205,2025-03-19 17:54:00,5 PM,Wednesday,March,False,41-60
MMTI-2025-0504,Las Piñas,España Blvd,Truck,Hit and Run,Unknown,Clear,Wet,Distracted Driving,40,Male,1,38000,14.536131,120.933659,2025-09-11 01:28:00,1 AM,Thursday,September,False,26-40
MMTI-2025-0505,Makati,Quezon Ave,Jeepney,Collision,Unknown,Clear,Wet,Unknown,22,Female,3,88500,14.518861,120.965732,2025-09-18 08:36:00,8 AM,Thursday,September,False,18-25
MMTI-2025-0506,Taguig,Taft Ave,Bus,Pedestrian,Minor,Storm,Wet,Overspeeding,23,Female,0,86000,14.595971,121.025671,2025-05-26 21:43:00,9 PM,Monday,May,False,18-25
MMTI-2025-0507,Manila,Ortigas Ave,Motorcycle,Pedestrian,Unknown,Storm,Unknown,Drunk Driving,31,Male,0,38000,14.564634,120.911107,2025-05-18 19:42:00,7 PM,Sunday,May,True,26-40
MMTI-2025-0508,Navotas,C5,Truck,Side-swipe,Major,Rain,Unknown,Distracted Driving,19,Female,1,51500,14.655899,120.956987,2025-02-06 17:38:00,5 PM,Thursday,February,False,18-25
MMTI-2025-0509,San Juan,Aurora Blvd,Taxi,Hit and Run,Fatal,Rain,Unknown,Drunk Driving,40,Male,2,67500,14.539974,120.989088,2025-12-01 04:07:00,4 AM,Monday,December,False,26-40
MMTI-2025-0510,Makati,Katipunan Ave,Truck,Collision,Unknown,Storm,Unknown,Drunk Driving,45,Female,0,7000,14.602668,121.094654,2025-07-18 15:17:00,3 PM,Friday,July,False,41-60
MMTI-2025-0511,Pasig,Aurora Blvd,Jeepney,Pedestrian,Minor,Storm,Unknown,Unknown,23,Female,2,21000,14.696837,121.036863,2025-12-13 07:41:00,7 AM,Saturday,December,True,18-25
MMTI-2025-0512,Malabon,Roxas Blvd,Jeepney,Collision,Unknown,Clear,Dry,Distracted Driving,50,Female,3,14000,14.592931,121.044062,2025-06-03 07:33:00,7 AM,Tuesday,June,False,41-60
MMTI-2025-0513,Makati,C5,Taxi,Pedestrian,Minor,Clear,Unknown,Drunk Driving,68,Female,3,7500,14.516658,121.075351,2025-05-10 11:16:00,11 AM,Saturday,May,True,Senior
MMTI-2025-0514,Valenzuela,Aurora Blvd,Jeepney,Side-swipe,Fatal,Rain,Wet,Drunk Driving,23,Male,0,15500,14.58676,120.903583,2025-06-02 10:37:00,10 AM,Monday,June,False,18-25
MMTI-2025-0515,Pasay,Aurora Blvd,Truck,Hit and Run,Unknown,Rain,Unknown,Reckless Driving,57,Male,0,88000,14.692628,121.03502,2025-07-22 03:00:00,3 AM,Tuesday,July,False,41-60
MMTI-2025-0516,Pasig,EDSA,Car,Collision,Minor,Rain,Wet,Overspeeding,31,Female,0,20500,14.629948,120.987158,2025-06-04 02:08:00,2 AM,Wednesday,June,False,26-40
MMTI-2025-0517,Makati,Roxas Blvd,Taxi,Hit and Run,Major,Cloudy,Unknown,Overspeeding,25,Female,1,96500,14.64052,121.092773,2025-11-17 17:12:00,5 PM,Monday,November,False,18-25
MMTI-2025-0518,Valenzuela,Katipunan Ave,Car,Rear-end,Fatal,Clear,Unknown,Overspeeding,39,Male,0,82500,14.669526,120.986358,2025-08-30 00:55:00,12 AM,Saturday,August,True,26-40
MMTI-2025-0519,Makati,Katipunan Ave,UV Express,Pedestrian,Fatal,Clear,Unknown,Unknown,49,Female,1,93000,14.512141,120.903804,2025-08-01 15:47:00,3 PM,Friday,August,False,41-60
